7/17/18 13:44,b'RT @Weir_Training: \xf0\x9f\x93\xa3 Calling all #ThreeLions\xe2\x81\xa0 \xe2\x81\xa0 #england #itscominghome #WorldCup #fans! \xf0\x9f\x93\xa3\n\nJesse Lingard needs your support \xe2\x80\x93 his strike a\xe2\x80\xa6',
7/17/18 13:23,"b""RT @LambethLabour: The England flag flying above Lambeth Town Hall ahead of tonight's match. Come on England! #ThreeLions #Eng #ItsComingHo\xe2\x80\xa6""",
7/17/18 12:40,b'RT @RealCasuals: Even the local Ice Cream van is at it...\n\n#ItsComingHome #ENG\n#ThreeLions #WorldCup \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/mzMrBRxmT9',
7/17/18 12:13,b'RT @GeorgeFreemanMP: \xf0\x9f\x98\x82Brilliant. #threelions #threecorgis  #itscominghome https://t.co/foiK8HJxE8',
7/17/18 12:00,b'Thanx! @manutd #ManchesterUnited #MUFC #DaleyBlind #threelions #ItsComingHome https://t.co/atH5ecL1DB',
7/17/18 11:40,b'RT @KStandleyMedia: Officially entered the ballot for #Euro2020 \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n\n#ItsComingHome #ThreeLions',
7/17/18 11:33,"b""RT @StraUponAvonSch: Staff and students at Stratford upon Avon School are releasing their inner 'Southgate' and wearing waistcoats in suppo\xe2\x80\xa6""",
7/17/18 11:11,b'RT @monibhachu: #ThreeLions #ItsComingHome #ComeOnEngland #Bringiton #PositiveVibes Looking forward to #Wednesday The harder the battle the\xe2\x80\xa6',
7/17/18 10:20,b'RT @UKIgnite: When you\xe2\x80\x99ve got a finance meeting at 4 and have to lead the England team to World Cup glory at 7. COME ON!!  #England #worldc\xe2\x80\xa6',
7/17/18 10:12,b'RT @BradleyJames: We\xe2\x80\x99ve been waiting longer than you think...\n@Baddiel @FrankOnTheRadio @GaryLineker @HKane \n#ThreeLions #WorldCup #Merlin\xe2\x80\xa6',
7/17/18 9:52,"b'RT @NWPlatforms: In light of England\xe2\x80\x99s recent successes, we are running a competition for your chance to win a \xc2\xa330 high street voucher! Sim\xe2\x80\xa6'",
7/17/18 9:50,b'RT @Ollie_Bayliss: The \xe2\x80\x98Worst England squad ever\xe2\x80\x99 has  matched their 2nd best World Cup finish.\n\nMassive credit to Southgate &amp; #England for\xe2\x80\xa6',
7/17/18 9:47,b'Officially entered the ballot for #Euro2020 \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n\n#ItsComingHome #ThreeLions',
7/17/18 9:39,b'RT @GeorgeFreemanMP: \xf0\x9f\x98\x82Brilliant. #threelions #threecorgis  #itscominghome https://t.co/foiK8HJxE8',
7/17/18 9:36,b'\xf0\x9f\x93\xa3 Calling all #ThreeLions\xe2\x81\xa0 \xe2\x81\xa0 #england #itscominghome #WorldCup #fans! \xf0\x9f\x93\xa3\n\nJesse Lingard needs your support \xe2\x80\x93 his str\xe2\x80\xa6 https://t.co/U7JZOvLFmY',
7/17/18 9:16,b'RT @BradleyJames: We\xe2\x80\x99ve been waiting longer than you think...\n@Baddiel @FrankOnTheRadio @GaryLineker @HKane \n#ThreeLions #WorldCup #Merlin\xe2\x80\xa6',
7/17/18 7:30,b'RT @Weir_Training: Harry Kane won the World Cup 2018 Golden Boot!!! Well done Harry!! \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\n#threelions #goldenboot #england #itscom\xe2\x80\xa6',
7/17/18 6:51,"b'We all thought we had a great chance for the first time in years, it\xe2\x80\x99s not arrogance it\xe2\x80\x99s support for your nation,\xe2\x80\xa6 https://t.co/xjxEmR9CkO'",
7/17/18 6:27,"b""RT @alfie_sheard: IT'S NOT COMING HOME \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x98\x93\xf0\x9f\x8f\x86\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n\nMassive respect to the @England squad! They did us PROUD!! #Itscominghome #EnglandvC\xe2\x80\xa6""",
7/17/18 6:25,b'RT @meSonalee: Come on #threelions \n\n#ThreeLionsOnAShirt #officialjersey #ItsComingHome #england https://t.co/eXvp3Hny4i',
7/17/18 6:17,"b""RT @WonderfulWOZ: It's coming home... to Oz! \n#ThreeLions #EnglandvsSweden #ItsComingHome #WOZbpl https://t.co/QWPJN4MRIU""",
7/17/18 3:18,"b'RT @HamiltonWestEnd: ""...I hear the drinking song they\xe2\x80\x99re singing."" #ItsComingHome\n\n#ENG #ThreeLions #WorldCup #HamiltonLDN Credit: @Christ\xe2\x80\xa6'",
7/17/18 1:32,b'RT @BradleyJames: We\xe2\x80\x99ve been waiting longer than you think...\n@Baddiel @FrankOnTheRadio @GaryLineker @HKane \n#ThreeLions #WorldCup #Merlin\xe2\x80\xa6',
7/17/18 1:18,"b'RT @NWPlatforms: In light of England\xe2\x80\x99s recent successes, we are running a competition for your chance to win a \xc2\xa330 high street voucher! Sim\xe2\x80\xa6'",
7/17/18 0:21,b'Flights for Spain away all sorted. Road to Qatar 2022 starts here \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x8d\xba#england #threelions #itscominghome',
7/17/18 0:12,b'RT @BradleyJames: We\xe2\x80\x99ve been waiting longer than you think...\n@Baddiel @FrankOnTheRadio @GaryLineker @HKane \n#ThreeLions #WorldCup #Merlin\xe2\x80\xa6',
7/16/18 23:59,b'RT @BradleyJames: We\xe2\x80\x99ve been waiting longer than you think...\n@Baddiel @FrankOnTheRadio @GaryLineker @HKane \n#ThreeLions #WorldCup #Merlin\xe2\x80\xa6',
7/16/18 22:43,"b'RT @NWPlatforms: In light of England\xe2\x80\x99s recent successes, we are running a competition for your chance to win a \xc2\xa330 high street voucher! Sim\xe2\x80\xa6'",
7/16/18 22:30,b'RT @IanWright0: Look at you @England \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f We believe #ThreeLions #ItsComingHome https://t.co/wASzWVKhCx',
7/16/18 22:05,b'RT @allontheboard: Proud of you lads  #EnglandVCroatia #WorldCup game in #Russia2018 We shall be singing loud when you return. @allontheboa\xe2\x80\xa6',
7/16/18 21:47,"b'RT @TomMallows_: Forget Gareth Southgate, the real England hero is that undercover journalist who bought Sam Allardyce a pint of wine in th\xe2\x80\xa6'",
7/16/18 21:32,"b'The wallchart is down and the flag no longer hanging out of the window, felt quite emotional. Even though @England\xe2\x80\xa6 https://t.co/AobBFGfFoC'",
7/16/18 20:43,b'RT @SonyMusicUK: When @Labrinth knows #ITSCOMINGHOME\xe2\x80\xa6wait for it \xf0\x9f\x98\x82  \n\n#WorldCup \n#ThreeLions\n#ENGCRO \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf \xf0\x9f\x87\xad\xf0\x9f\x87\xb7 https://t.co/LD8Cibn9uQ',
7/16/18 20:41,b'RT @GeorgeFreemanMP: \xf0\x9f\x98\x82Brilliant. #threelions #threecorgis  #itscominghome https://t.co/foiK8HJxE8',
7/16/18 20:28,b'Well well well....one could say....that it could be....in 12 years time....be.....COMING HOME #ItsComingHome\xe2\x80\xa6 https://t.co/I6oyt6YoEG',
7/16/18 19:26,"b""RT @thebarryhorns: Now that the #WorldCup is almost over, The Barry Horns would like to give a shout out to all the 'ENGCHASERS' who will n\xe2\x80\xa6""",
7/16/18 19:00,"b'RT @HPDogSection: The England team are doing us proud, let\xe2\x80\x99s do them proud and celebrate sensibly, drink responsibly and have fun! Lets hop\xe2\x80\xa6'",
7/16/18 18:47,b'@Astonishcleaner Too superstitious to wash your lucky England shirt? Grab your Astonish fabric refresher!  If Engla\xe2\x80\xa6 https://t.co/zfAM7NCzRM',
7/16/18 17:59,b'RT @allontheboard: Thank You @jtimberlake and @TheO2 from @allontheboard \xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x8c\x8e History will be made #ItsComingHome #JustinTimberlake #ENGCRO\xe2\x80\xa6',
7/16/18 17:36,b'Support your team at #ENG #ThreeLions #itscominghome #WorldCup | Powered by #MNFST\xc2\xa0https://t.co/cAzVRwwmHZ https://t.co/SscoebXfyV',
7/16/18 17:35,"b'New blog is up! This week is all about my time watching the World Cup! If ever there was a new experience for me, t\xe2\x80\xa6 https://t.co/dKjr4rnWqz'",
7/16/18 17:30,"b""RT @SpongeCakesLtd: It's Coming Home! \xe2\x9a\xbd Win a Football topped Sponge for 8 to enjoy whilst watching the next England match on Wednesday! Fo\xe2\x80\xa6""",
